id,key,action,rhythm,dwell_time,flight_time,up_down_time,session_duration,user_id,timestamp
5939.0,e,press,0.095,0.095,0.208,0.311,239.147,2.0,2025-04-15 05:39:48.368+00
5940.0,e,release,0.095,0.095,0.0,0.0,239.242,2.0,2025-04-15 05:39:48.463+00
5941.0,1,press,0.125,0.125,0.375,0.47,239.617,2.0,2025-04-15 05:39:48.838+00
5942.0,1,release,0.125,0.125,0.0,0.0,239.742,2.0,2025-04-15 05:39:48.963+00
5943.0,r,press,0.066,0.066,0.0,0.0,73.411,25.0,2025-04-15 06:21:02.236+00
5944.0,r,release,0.066,0.066,0.0,0.0,73.477,25.0,2025-04-15 06:21:02.302+00
5945.0,e,press,0.049,0.049,0.033,0.099,73.51,25.0,2025-04-15 06:21:02.335+00
5946.0,e,release,0.049,0.049,0.0,0.0,73.559,25.0,2025-04-15 06:21:02.384+00
5947.0,e,press,0.01,0.01,0.046,0.095,73.605,25.0,2025-04-15 06:21:02.43+00
5948.0,e,release,0.01,0.01,0.0,0.0,73.615,25.0,2025-04-15 06:21:02.44+00
5949.0,a,press,0.129,0.129,0.349,0.359,73.964,25.0,2025-04-15 06:21:02.789+00
5950.0,a,release,0.129,0.129,0.0,0.0,74.093,25.0,2025-04-15 06:21:02.918+00
5951.0,Backspace,press,0.116,0.116,0.583,0.712,74.676,25.0,2025-04-15 06:21:03.501+00
5952.0,Backspace,release,0.116,0.116,0.0,0.0,74.792,25.0,2025-04-15 06:21:03.617+00
5953.0,Backspace,press,0.076,0.076,0.065,0.181,74.857,25.0,2025-04-15 06:21:03.682+00
5954.0,Backspace,release,0.076,0.076,0.0,0.0,74.933,25.0,2025-04-15 06:21:03.758+00
5955.0,Backspace,press,0.075,0.075,0.071,0.147,75.004,25.0,2025-04-15 06:21:03.829+00
5956.0,Backspace,release,0.075,0.075,0.0,0.0,75.079,25.0,2025-04-15 06:21:03.904+00
5957.0,Backspace,press,0.107,0.107,0.064,0.139,75.143,25.0,2025-04-15 06:21:03.968+00
5958.0,Backspace,release,0.107,0.107,0.0,0.0,75.25,25.0,2025-04-15 06:21:04.075+00
5959.0,Control,press,0.717,0.717,0.362,0.469,75.612,25.0,2025-04-15 06:21:04.437+00
5960.0,v,press,0.135,0.135,0.809,0.447,76.059,25.0,2025-04-15 06:21:04.884+00
5961.0,v,release,0.135,0.135,0.0,0.0,76.194,25.0,2025-04-15 06:21:05.019+00
5962.0,Control,release,0.717,0.717,0.0,0.0,76.329,25.0,2025-04-15 06:21:05.154+00
5963.0,Control,press,0.24,0.24,0.0,0.0,2.959,25.0,2025-04-15 06:22:25.519+00
5964.0,v,press,0.067,0.067,0.0,0.077,3.036,25.0,2025-04-15 06:22:25.596+00
5965.0,v,release,0.067,0.067,0.0,0.0,3.103,25.0,2025-04-15 06:22:25.663+00
5966.0,Control,release,0.24,0.24,0.0,0.0,3.199,25.0,2025-04-15 06:22:25.759+00
5967.0,Control,press,0.312,0.312,11.003,11.166,14.202,25.0,2025-04-15 06:22:36.762+00
5968.0,v,press,0.081,0.081,11.152,0.149,14.351,25.0,2025-04-15 06:22:36.911+00
5969.0,v,release,0.081,0.081,0.0,0.0,14.432,25.0,2025-04-15 06:22:36.992+00
5970.0,Control,release,0.312,0.312,0.0,0.0,14.514,25.0,2025-04-15 06:22:37.074+00
5971.0,CapsLock,press,2.773,2.773,1.625,1.627,5.123,2.0,2025-04-15 06:29:21.878+00
5972.0,E,press,0.145,0.145,2.363,0.738,5.861,2.0,2025-04-15 06:29:22.616+00
5973.0,E,release,0.145,0.145,0.0,0.0,6.006,2.0,2025-04-15 06:29:22.761+00
5974.0,D,press,0.132,0.132,0.126,0.271,6.132,2.0,2025-04-15 06:29:22.887+00
5975.0,D,release,0.132,0.132,0.0,0.0,6.264,2.0,2025-04-15 06:29:23.019+00
5976.0,W,press,0.128,0.128,0.188,0.32,6.452,2.0,2025-04-15 06:29:23.207+00
5977.0,W,release,0.128,0.128,0.0,0.0,6.58,2.0,2025-04-15 06:29:23.335+00
5978.0,A,press,0.092,0.092,0.138,0.266,6.718,2.0,2025-04-15 06:29:23.473+00
5979.0,A,release,0.092,0.092,0.0,0.0,6.81,2.0,2025-04-15 06:29:23.565+00
5980.0,R,press,0.113,0.113,0.396,0.488,7.206,2.0,2025-04-15 06:29:23.961+00
5981.0,R,release,0.113,0.113,0.0,0.0,7.319,2.0,2025-04-15 06:29:24.074+00
5982.0,D,press,0.108,0.108,0.184,0.297,7.503,2.0,2025-04-15 06:29:24.258+00
5983.0,D,release,0.108,0.108,0.0,0.0,7.611,2.0,2025-04-15 06:29:24.366+00
5984.0,CapsLock,release,2.773,2.773,0.0,0.0,7.896,2.0,2025-04-15 06:29:24.651+00
5985.0,Shift,press,0.495,0.495,0.383,0.776,8.279,2.0,2025-04-15 06:29:25.034+00
5986.0,@,press,0.0,0.0,0.741,0.358,8.637,2.0,2025-04-15 06:29:25.392+00
5987.0,Shift,release,0.495,0.495,0.0,0.0,8.774,2.0,2025-04-15 06:29:25.529+00
5988.0,2,release,0.0,0.0,0.0,0.0,8.785,2.0,2025-04-15 06:29:25.54+00
5989.0,g,press,0.131,0.131,0.567,0.715,9.352,2.0,2025-04-15 06:29:26.107+00
5990.0,g,release,0.131,0.131,0.0,0.0,9.483,2.0,2025-04-15 06:29:26.238+00
5991.0,r,press,0.119,0.119,0.173,0.304,9.656,2.0,2025-04-15 06:29:26.411+00
5992.0,r,release,0.119,0.119,0.0,0.0,9.775,2.0,2025-04-15 06:29:26.53+00
5993.0,a,press,0.0,0.0,0.206,0.325,9.981,2.0,2025-04-15 06:29:26.736+00
5994.0,a,release,0.104,0.104,0.0,0.0,10.085,2.0,2025-04-15 06:29:26.84+00
5995.0,c,press,0.111,0.111,0.398,0.502,10.483,2.0,2025-04-15 06:29:27.238+00
5996.0,c,release,0.111,0.111,0.0,0.0,10.594,2.0,2025-04-15 06:29:27.349+00
5997.0,e,press,0.121,0.121,0.201,0.312,10.795,2.0,2025-04-15 06:29:27.55+00
5998.0,e,release,0.121,0.121,0.0,0.0,10.916,2.0,2025-04-15 06:29:27.671+00
5999.0,1,press,0.118,0.118,0.411,0.532,11.327,2.0,2025-04-15 06:29:28.082+00
6000.0,1,release,0.118,0.118,0.0,0.0,11.445,2.0,2025-04-15 06:29:28.2+00
6001.0,9,press,0.127,0.127,0.56,0.678,12.005,2.0,2025-04-15 06:29:28.76+00
6002.0,9,release,0.127,0.127,0.0,0.0,12.132,2.0,2025-04-15 06:29:28.887+00
6003.0,8,press,0.104,0.104,0.151,0.278,12.283,2.0,2025-04-15 06:29:29.038+00
6004.0,8,release,0.104,0.104,0.0,0.0,12.387,2.0,2025-04-15 06:29:29.142+00
6005.0,8,press,0.084,0.084,0.093,0.197,12.48,2.0,2025-04-15 06:29:29.235+00
6006.0,8,release,0.084,0.084,0.0,0.0,12.564,2.0,2025-04-15 06:29:29.319+00
6007.0,CapsLock,press,2.236,2.236,0.0,0.0,2.443,2.0,2025-04-15 06:55:46.314+00
6008.0,E,press,0.141,0.141,0.0,0.618,3.061,2.0,2025-04-15 06:55:46.932+00
6009.0,E,release,0.141,0.141,0.0,0.0,3.202,2.0,2025-04-15 06:55:47.073+00
6010.0,D,press,0.124,0.124,0.109,0.25,3.311,2.0,2025-04-15 06:55:47.182+00
6011.0,D,release,0.124,0.124,0.0,0.0,3.435,2.0,2025-04-15 06:55:47.306+00
6012.0,W,press,0.118,0.118,0.125,0.249,3.56,2.0,2025-04-15 06:55:47.431+00
6013.0,W,release,0.118,0.118,0.0,0.0,3.678,2.0,2025-04-15 06:55:47.549+00
6014.0,A,press,0.116,0.116,0.13,0.248,3.808,2.0,2025-04-15 06:55:47.679+00
6015.0,A,release,0.116,0.116,0.0,0.0,3.924,2.0,2025-04-15 06:55:47.795+00
6016.0,R,press,0.124,0.124,0.162,0.278,4.086,2.0,2025-04-15 06:55:47.957+00
6017.0,R,release,0.124,0.124,0.0,0.0,4.21,2.0,2025-04-15 06:55:48.081+00
6018.0,D,press,0.08,0.08,0.125,0.249,4.335,2.0,2025-04-15 06:55:48.206+00
6019.0,D,release,0.08,0.08,0.0,0.0,4.415,2.0,2025-04-15 06:55:48.286+00
6020.0,CapsLock,release,2.236,2.236,0.0,0.0,4.679,2.0,2025-04-15 06:55:48.55+00
6021.0,Shift,press,0.419,0.419,0.429,0.773,5.108,2.0,2025-04-15 06:55:48.979+00
6022.0,@,press,0.0,0.0,0.705,0.276,5.384,2.0,2025-04-15 06:55:49.255+00
6023.0,Shift,release,0.419,0.419,0.0,0.0,5.527,2.0,2025-04-15 06:55:49.398+00
6024.0,2,release,0.0,0.0,0.0,0.0,5.542,2.0,2025-04-15 06:55:49.413+00
6025.0,g,press,0.14,0.14,0.264,0.422,5.806,2.0,2025-04-15 06:55:49.677+00
6026.0,g,release,0.14,0.14,0.0,0.0,5.946,2.0,2025-04-15 06:55:49.817+00
6027.0,r,press,0.12,0.12,0.097,0.237,6.043,2.0,2025-04-15 06:55:49.914+00
6028.0,r,release,0.12,0.12,0.0,0.0,6.163,2.0,2025-04-15 06:55:50.034+00
6029.0,a,press,0.133,0.133,0.313,0.433,6.476,2.0,2025-04-15 06:55:50.347+00
6030.0,a,release,0.133,0.133,0.0,0.0,6.609,2.0,2025-04-15 06:55:50.48+00
6031.0,c,press,0.125,0.125,0.201,0.334,6.81,2.0,2025-04-15 06:55:50.681+00
6032.0,c,release,0.125,0.125,0.0,0.0,6.935,2.0,2025-04-15 06:55:50.806+00
6033.0,e,press,0.128,0.128,0.145,0.27,7.08,2.0,2025-04-15 06:55:50.951+00
6034.0,e,release,0.128,0.128,0.0,0.0,7.208,2.0,2025-04-15 06:55:51.079+00
6035.0,1,press,0.167,0.167,0.26,0.388,7.468,2.0,2025-04-15 06:55:51.339+00
6036.0,1,release,0.167,0.167,0.0,0.0,7.635,2.0,2025-04-15 06:55:51.506+00
6037.0,9,press,0.149,0.149,0.59,0.757,8.225,2.0,2025-04-15 06:55:52.096+00
6038.0,9,release,0.149,0.149,0.0,0.0,8.374,2.0,2025-04-15 06:55:52.245+00
6039.0,8,press,0.107,0.107,0.133,0.282,8.507,2.0,2025-04-15 06:55:52.378+00
6040.0,8,release,0.107,0.107,0.0,0.0,8.614,2.0,2025-04-15 06:55:52.485+00
6041.0,8,press,0.111,0.111,0.086,0.193,8.7,2.0,2025-04-15 06:55:52.571+00
6042.0,8,release,0.111,0.111,0.0,0.0,8.811,2.0,2025-04-15 06:55:52.682+00
6043.0,m,press,0.118,0.118,0.0,0.0,3.154,27.0,2025-04-15 07:00:36.903+00
6044.0,m,release,0.118,0.118,0.0,0.0,3.272,27.0,2025-04-15 07:00:37.021+00
6045.0,m,press,0.151,0.151,0.092,0.21,3.364,27.0,2025-04-15 07:00:37.113+00
6046.0,m,release,0.151,0.151,0.0,0.0,3.515,27.0,2025-04-15 07:00:37.264+00
6047.0,p,press,0.143,0.143,0.014,0.165,3.529,27.0,2025-04-15 07:00:37.278+00
6048.0,a,press,0.146,0.146,0.136,0.122,3.651,27.0,2025-04-15 07:00:37.4+00
6049.0,p,release,0.143,0.143,0.0,0.0,3.672,27.0,2025-04-15 07:00:37.421+00
6050.0,a,release,0.146,0.146,0.0,0.0,3.797,27.0,2025-04-15 07:00:37.546+00
6051.0,y,press,0.139,0.139,0.044,0.19,3.841,27.0,2025-04-15 07:00:37.59+00
6052.0,e,press,0.151,0.151,0.135,0.091,3.932,27.0,2025-04-15 07:00:37.681+00
6053.0,y,release,0.139,0.139,0.0,0.0,3.98,27.0,2025-04-15 07:00:37.729+00
6054.0,e,release,0.151,0.151,0.0,0.0,4.083,27.0,2025-04-15 07:00:37.832+00
6055.0,Shift,press,0.0,0.0,0.363,0.514,4.446,27.0,2025-04-15 07:00:38.195+00
6056.0,@,press,0.0,0.0,0.749,0.386,4.832,27.0,2025-04-15 07:00:38.581+00
6057.0,@,release,0.184,0.184,0.0,0.0,5.016,27.0,2025-04-15 07:00:38.765+00
6058.0,Shift,release,0.611,0.611,0.0,0.0,5.057,27.0,2025-04-15 07:00:38.806+00
6059.0,y,press,0.102,0.102,0.102,0.327,5.159,27.0,2025-04-15 07:00:38.908+00
6060.0,y,release,0.102,0.102,0.0,0.0,5.261,27.0,2025-04-15 07:00:39.01+00
6061.0,a,press,0.179,0.179,0.016,0.118,5.277,27.0,2025-04-15 07:00:39.026+00
6062.0,h,press,0.129,0.129,0.13,0.114,5.391,27.0,2025-04-15 07:00:39.141+00
6063.0,a,release,0.179,0.179,0.0,0.0,5.456,27.0,2025-04-15 07:00:39.205+00
6064.0,h,release,0.129,0.129,0.0,0.0,5.52,27.0,2025-04-15 07:00:39.269+00
6065.0,o,press,0.107,0.107,0.02,0.149,5.54,27.0,2025-04-15 07:00:39.289+00
6066.0,o,release,0.107,0.107,0.0,0.0,5.647,27.0,2025-04-15 07:00:39.396+00
6067.0,o,press,0.104,0.104,0.098,0.205,5.745,27.0,2025-04-15 07:00:39.494+00
6068.0,o,release,0.104,0.104,0.0,0.0,5.849,27.0,2025-04-15 07:00:39.598+00
6069.0,.,press,0.101,0.101,0.139,0.243,5.988,27.0,2025-04-15 07:00:39.737+00
6070.0,.,release,0.101,0.101,0.0,0.0,6.089,27.0,2025-04-15 07:00:39.838+00
6071.0,c,press,0.142,0.142,0.062,0.163,6.151,27.0,2025-04-15 07:00:39.9+00
6072.0,o,press,0.131,0.131,0.128,0.066,6.217,27.0,2025-04-15 07:00:39.966+00
6073.0,c,release,0.142,0.142,0.0,0.0,6.293,27.0,2025-04-15 07:00:40.042+00
6074.0,o,release,0.131,0.131,0.0,0.0,6.348,27.0,2025-04-15 07:00:40.097+00
6075.0,m,press,0.145,0.145,0.003,0.134,6.351,27.0,2025-04-15 07:00:40.1+00
6076.0,m,release,0.145,0.145,0.0,0.0,6.496,27.0,2025-04-15 07:00:40.245+00
6077.0,CapsLock,press,0.0,0.0,2.052,2.197,8.548,27.0,2025-04-15 07:00:42.297+00
6078.0,E,press,0.142,0.142,2.653,0.601,9.149,27.0,2025-04-15 07:00:42.898+00
6079.0,E,release,0.142,0.142,0.0,0.0,9.291,27.0,2025-04-15 07:00:43.04+00
6080.0,D,press,0.128,0.128,0.101,0.243,9.392,27.0,2025-04-15 07:00:43.141+00
6081.0,D,release,0.128,0.128,0.0,0.0,9.52,27.0,2025-04-15 07:00:43.269+00
6082.0,W,press,0.128,0.128,0.122,0.25,9.642,27.0,2025-04-15 07:00:43.391+00
6083.0,W,release,0.128,0.128,0.0,0.0,9.77,27.0,2025-04-15 07:00:43.519+00
6084.0,A,press,0.0,0.0,0.133,0.261,9.903,27.0,2025-04-15 07:00:43.652+00
6085.0,p,press,0.052,0.052,0.0,0.0,5.754,25.0,2025-04-15 07:04:04.35+00
6086.0,p,release,0.052,0.052,0.0,0.0,5.806,25.0,2025-04-15 07:04:04.402+00
6087.0,a,press,0.173,0.173,0.025,0.077,5.831,25.0,2025-04-15 07:04:04.427+00
6088.0,a,release,0.173,0.173,0.0,0.0,6.004,25.0,2025-04-15 07:04:04.6+00
6089.0,t,press,0.062,0.062,0.201,0.374,6.205,25.0,2025-04-15 07:04:04.801+00
6090.0,t,release,0.062,0.062,0.0,0.0,6.267,25.0,2025-04-15 07:04:04.863+00
6091.0,h,press,0.062,0.062,0.009,0.071,6.276,25.0,2025-04-15 07:04:04.872+00
6092.0,h,release,0.062,0.062,0.0,0.0,6.338,25.0,2025-04-15 07:04:04.934+00
6093.0,o,press,0.08,0.08,0.069,0.131,6.407,25.0,2025-04-15 07:04:05.003+00
6094.0,s,press,0.071,0.071,0.126,0.057,6.464,25.0,2025-04-15 07:04:05.06+00
6095.0,o,release,0.08,0.08,0.0,0.0,6.487,25.0,2025-04-15 07:04:05.083+00
6096.0,s,release,0.071,0.071,0.0,0.0,6.535,25.0,2025-04-15 07:04:05.131+00
6097.0,2,press,0.138,0.138,0.649,0.72,7.184,25.0,2025-04-15 07:04:05.78+00
6098.0,2,release,0.138,0.138,0.0,0.0,7.322,25.0,2025-04-15 07:04:05.918+00
6099.0,m,press,0.071,0.071,0.107,0.245,7.429,25.0,2025-04-15 07:04:06.025+00
6100.0,m,release,0.071,0.071,0.0,0.0,7.5,25.0,2025-04-15 07:04:06.096+00
6101.0,Shift,press,0.371,0.371,0.697,0.768,8.197,25.0,2025-04-15 07:04:06.793+00
6102.0,@,press,0.128,0.128,0.846,0.149,8.346,25.0,2025-04-15 07:04:06.942+00
6103.0,@,release,0.128,0.128,0.0,0.0,8.474,25.0,2025-04-15 07:04:07.07+00
6104.0,Shift,release,0.371,0.371,0.0,0.0,8.568,25.0,2025-04-15 07:04:07.164+00
6105.0,g,press,0.09,0.09,0.556,0.778,9.124,25.0,2025-04-15 07:04:07.72+00
6106.0,g,release,0.09,0.09,0.0,0.0,9.214,25.0,2025-04-15 07:04:07.81+00
6107.0,m,press,0.069,0.069,0.141,0.231,9.355,25.0,2025-04-15 07:04:07.951+00
6108.0,m,release,0.069,0.069,0.0,0.0,9.424,25.0,2025-04-15 07:04:08.02+00
6109.0,a,press,0.143,0.143,0.025,0.094,9.449,25.0,2025-04-15 07:04:08.045+00
6110.0,i,press,0.08,0.08,0.148,0.123,9.572,25.0,2025-04-15 07:04:08.168+00
6111.0,a,release,0.143,0.143,0.0,0.0,9.592,25.0,2025-04-15 07:04:08.188+00
6112.0,i,release,0.08,0.08,0.0,0.0,9.652,25.0,2025-04-15 07:04:08.248+00
6113.0,l,press,0.083,0.083,0.08,0.16,9.732,25.0,2025-04-15 07:04:08.328+00
6114.0,l,release,0.083,0.083,0.0,0.0,9.815,25.0,2025-04-15 07:04:08.411+00
6115.0,.,press,0.098,0.098,0.67,0.753,10.485,25.0,2025-04-15 07:04:09.081+00
6116.0,.,release,0.098,0.098,0.0,0.0,10.583,25.0,2025-04-15 07:04:09.179+00
6117.0,c,press,0.106,0.106,0.022,0.12,10.605,25.0,2025-04-15 07:04:09.201+00
6118.0,c,release,0.106,0.106,0.0,0.0,10.711,25.0,2025-04-15 07:04:09.307+00
6119.0,o,press,0.097,0.097,0.035,0.141,10.746,25.0,2025-04-15 07:04:09.342+00
6120.0,o,release,0.097,0.097,0.0,0.0,10.843,25.0,2025-04-15 07:04:09.439+00
6121.0,m,press,0.089,0.089,0.113,0.21,10.956,25.0,2025-04-15 07:04:09.552+00
6122.0,m,release,0.089,0.089,0.0,0.0,11.045,25.0,2025-04-15 07:04:09.641+00
6123.0,Control,press,0.426,0.426,32.852,32.941,43.897,25.0,2025-04-15 07:04:42.493+00
6124.0,a,press,0.102,0.102,33.093,0.241,44.138,25.0,2025-04-15 07:04:42.734+00
6125.0,a,release,0.102,0.102,0.0,0.0,44.24,25.0,2025-04-15 07:04:42.836+00
6126.0,Control,release,0.426,0.426,0.0,0.0,44.323,25.0,2025-04-15 07:04:42.919+00
6127.0,m,press,0.072,0.072,0.592,0.777,44.915,25.0,2025-04-15 07:04:43.511+00
6128.0,m,release,0.072,0.072,0.0,0.0,44.987,25.0,2025-04-15 07:04:43.583+00
6129.0,p,press,0.04,0.04,0.122,0.194,45.109,25.0,2025-04-15 07:04:43.705+00
6130.0,p,release,0.04,0.04,0.0,0.0,45.149,25.0,2025-04-15 07:04:43.745+00
6131.0,Backspace,press,0.049,0.049,0.998,1.038,46.147,25.0,2025-04-15 07:04:44.743+00
6132.0,Backspace,release,0.049,0.049,0.0,0.0,46.196,25.0,2025-04-15 07:04:44.792+00
6133.0,m,press,0.058,0.058,0.744,0.793,46.94,25.0,2025-04-15 07:04:45.536+00
6134.0,m,release,0.058,0.058,0.0,0.0,46.998,25.0,2025-04-15 07:04:45.594+00
6135.0,p,press,0.08,0.08,0.356,0.414,47.354,25.0,2025-04-15 07:04:45.95+00
6136.0,p,release,0.08,0.08,0.0,0.0,47.434,25.0,2025-04-15 07:04:46.03+00
6137.0,a,press,0.14,0.14,0.133,0.213,47.567,25.0,2025-04-15 07:04:46.163+00
6138.0,a,release,0.14,0.14,0.0,0.0,47.707,25.0,2025-04-15 07:04:46.303+00
6139.0,e,press,0.079,0.079,0.176,0.316,47.883,25.0,2025-04-15 07:04:46.479+00
6140.0,e,release,0.079,0.079,0.0,0.0,47.962,25.0,2025-04-15 07:04:46.558+00
6141.0,Backspace,press,0.101,0.101,0.26,0.339,48.222,25.0,2025-04-15 07:04:46.818+00
6142.0,Backspace,release,0.101,0.101,0.0,0.0,48.323,25.0,2025-04-15 07:04:46.919+00
6143.0,y,press,0.07,0.07,0.152,0.253,48.475,25.0,2025-04-15 07:04:47.071+00
6144.0,y,release,0.07,0.07,0.0,0.0,48.545,25.0,2025-04-15 07:04:47.141+00
6145.0,e,press,0.093,0.093,0.031,0.101,48.576,25.0,2025-04-15 07:04:47.172+00
6146.0,e,release,0.093,0.093,0.0,0.0,48.669,25.0,2025-04-15 07:04:47.265+00
6147.0,Shift,press,0.0,0.0,1.322,1.415,49.991,25.0,2025-04-15 07:04:48.587+00
6148.0,@,press,0.094,0.094,1.55,0.228,50.219,25.0,2025-04-15 07:04:48.815+00
6149.0,@,release,0.094,0.094,0.0,0.0,50.313,25.0,2025-04-15 07:04:48.909+00
6150.0,Shift,release,0.388,0.388,0.0,0.0,50.379,25.0,2025-04-15 07:04:48.975+00
6151.0,y,press,0.062,0.062,0.189,0.349,50.568,25.0,2025-04-15 07:04:49.164+00
6152.0,y,release,0.062,0.062,0.0,0.0,50.63,25.0,2025-04-15 07:04:49.226+00
6153.0,a,press,0.084,0.084,0.033,0.095,50.663,25.0,2025-04-15 07:04:49.259+00
6154.0,a,release,0.084,0.084,0.0,0.0,50.747,25.0,2025-04-15 07:04:49.343+00
6155.0,h,press,0.064,0.064,0.005,0.089,50.752,25.0,2025-04-15 07:04:49.348+00
6156.0,h,release,0.064,0.064,0.0,0.0,50.816,25.0,2025-04-15 07:04:49.412+00
6157.0,o,press,0.062,0.062,0.186,0.25,51.002,25.0,2025-04-15 07:04:49.598+00
6158.0,o,release,0.062,0.062,0.0,0.0,51.064,25.0,2025-04-15 07:04:49.66+00
6159.0,o,press,0.059,0.059,0.069,0.131,51.133,25.0,2025-04-15 07:04:49.729+00
6160.0,o,release,0.059,0.059,0.0,0.0,51.192,25.0,2025-04-15 07:04:49.788+00
6161.0,.,press,0.072,0.072,0.365,0.424,51.557,25.0,2025-04-15 07:04:50.153+00
6162.0,c,press,0.116,0.116,0.43,0.065,51.622,25.0,2025-04-15 07:04:50.218+00
6163.0,.,release,0.072,0.072,0.0,0.0,51.629,25.0,2025-04-15 07:04:50.225+00
6164.0,c,release,0.116,0.116,0.0,0.0,51.738,25.0,2025-04-15 07:04:50.334+00
6165.0,o,press,0.068,0.068,0.895,1.011,52.633,25.0,2025-04-15 07:04:51.229+00
6166.0,o,release,0.068,0.068,0.0,0.0,52.701,25.0,2025-04-15 07:04:51.297+00
6167.0,m,press,0.084,0.084,0.192,0.26,52.893,25.0,2025-04-15 07:04:51.489+00
6168.0,m,release,0.084,0.084,0.0,0.0,52.977,25.0,2025-04-15 07:04:51.573+00
6169.0,Shift,press,0.0,0.0,1.336,1.42,54.313,25.0,2025-04-15 07:04:52.909+00
6170.0,E,press,0.077,0.077,1.785,0.449,54.762,25.0,2025-04-15 07:04:53.358+00
6171.0,E,release,0.077,0.077,0.0,0.0,54.839,25.0,2025-04-15 07:04:53.435+00
6172.0,D,press,0.099,0.099,0.266,0.343,55.105,25.0,2025-04-15 07:04:53.701+00
6173.0,D,release,0.099,0.099,0.0,0.0,55.204,25.0,2025-04-15 07:04:53.8+00
6174.0,W,press,0.12,0.12,0.178,0.277,55.382,25.0,2025-04-15 07:04:53.978+00
6175.0,W,release,0.12,0.12,0.0,0.0,55.502,25.0,2025-04-15 07:04:54.098+00
6176.0,Backspace,press,0.1,0.1,0.316,0.436,55.818,25.0,2025-04-15 07:04:54.414+00
6177.0,Backspace,release,0.1,0.1,0.0,0.0,55.918,25.0,2025-04-15 07:04:54.514+00
6178.0,Backspace,press,0.062,0.062,0.162,0.262,56.08,25.0,2025-04-15 07:04:54.676+00
6179.0,Backspace,release,0.062,0.062,0.0,0.0,56.142,25.0,2025-04-15 07:04:54.738+00
6180.0,Backspace,press,0.115,0.115,0.316,0.378,56.458,25.0,2025-04-15 07:04:55.054+00
6181.0,Backspace,release,0.115,0.115,0.0,0.0,56.573,25.0,2025-04-15 07:04:55.169+00
6182.0,E,press,0.075,0.075,0.215,0.33,56.788,25.0,2025-04-15 07:04:55.384+00
6183.0,E,release,0.075,0.075,0.0,0.0,56.863,25.0,2025-04-15 07:04:55.459+00
6184.0,D,press,0.141,0.141,0.349,0.424,57.212,25.0,2025-04-15 07:04:55.808+00
6185.0,D,release,0.141,0.141,0.0,0.0,57.353,25.0,2025-04-15 07:04:55.949+00
6186.0,W,press,0.11,0.11,0.158,0.299,57.511,25.0,2025-04-15 07:04:56.107+00
6187.0,W,release,0.11,0.11,0.0,0.0,57.621,25.0,2025-04-15 07:04:56.217+00
6188.0,A,press,0.149,0.149,0.122,0.232,57.743,25.0,2025-04-15 07:04:56.339+00
6189.0,A,release,0.149,0.149,0.0,0.0,57.892,25.0,2025-04-15 07:04:56.488+00
6190.0,R,press,0.102,0.102,0.331,0.48,58.223,25.0,2025-04-15 07:04:56.819+00
6191.0,R,release,0.102,0.102,0.0,0.0,58.325,25.0,2025-04-15 07:04:56.921+00
6192.0,D,press,0.152,0.152,0.266,0.368,58.591,25.0,2025-04-15 07:04:57.187+00
6193.0,D,release,0.152,0.152,0.0,0.0,58.743,25.0,2025-04-15 07:04:57.339+00
6194.0,Shift,release,4.492,4.492,0.0,0.0,58.805,25.0,2025-04-15 07:04:57.401+00
6195.0,Shift,press,0.455,0.455,0.423,0.637,59.228,25.0,2025-04-15 07:04:57.824+00
6196.0,@,press,0.111,0.111,0.712,0.289,59.517,25.0,2025-04-15 07:04:58.113+00
6197.0,@,release,0.111,0.111,0.0,0.0,59.628,25.0,2025-04-15 07:04:58.224+00
6198.0,Shift,release,0.455,0.455,0.0,0.0,59.683,25.0,2025-04-15 07:04:58.279+00
6199.0,g,press,0.081,0.081,0.407,0.573,60.09,25.0,2025-04-15 07:04:58.686+00
6200.0,g,release,0.081,0.081,0.0,0.0,60.171,25.0,2025-04-15 07:04:58.767+00
6201.0,r,press,0.065,0.065,0.129,0.21,60.3,25.0,2025-04-15 07:04:58.896+00
6202.0,r,release,0.065,0.065,0.0,0.0,60.365,25.0,2025-04-15 07:04:58.961+00
6203.0,a,press,0.14,0.14,0.058,0.123,60.423,25.0,2025-04-15 07:04:59.019+00
6204.0,a,release,0.14,0.14,0.0,0.0,60.563,25.0,2025-04-15 07:04:59.159+00
6205.0,c,press,0.174,0.174,0.134,0.274,60.697,25.0,2025-04-15 07:04:59.293+00
6206.0,c,release,0.174,0.174,0.0,0.0,60.871,25.0,2025-04-15 07:04:59.467+00
6207.0,e,press,0.154,0.154,0.053,0.227,60.924,25.0,2025-04-15 07:04:59.52+00
6208.0,e,release,0.154,0.154,0.0,0.0,61.078,25.0,2025-04-15 07:04:59.674+00
6209.0,1,press,0.1,0.1,1.059,1.213,62.137,25.0,2025-04-15 07:05:00.733+00
6210.0,1,release,0.1,0.1,0.0,0.0,62.237,25.0,2025-04-15 07:05:00.834+00
6211.0,9,press,0.08,0.08,0.369,0.469,62.606,25.0,2025-04-15 07:05:01.202+00
6212.0,9,release,0.08,0.08,0.0,0.0,62.686,25.0,2025-04-15 07:05:01.282+00
6213.0,8,press,0.069,0.069,0.159,0.239,62.845,25.0,2025-04-15 07:05:01.441+00
6214.0,8,release,0.069,0.069,0.0,0.0,62.914,25.0,2025-04-15 07:05:01.51+00
